Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.16.0.1-192.168.10.50-63655-80-6,172.16.0.1,63655,192.168.10.50,80,6,7/7/2017 4:03,33225,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,349947.3288,210.6847254,5537.5,12497.89174,31018,1,31030,15515.0,21925.96707,31019,11,33224,11074.66667,17612.79116,31395,191,0,0,0,0,72,92,90.29345372,120.3912716,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.16-199.244.48.55-41942-443-6,192.168.10.16,41942,199.244.48.55,443,6,7/7/2017 3:30,142605,45,58,1325,108751,570,0,29.44444444,112.5805884,4344,0,1875.017241,973.725897,771894.3936,722.274815,1398.088235,5168.857742,23218,2,142557,3239.931818,7655.109026,23764,17,119443,2095.491228,6223.072915,23897,2,0,0,0,0,1136,1864,315.556958,406.717857,0,4344,1058.423077,1174.336455,1379066.111,0,0,0,1,0,0,0,0,1,1068.699029,29.44444444,1875.017241,1136,0,0,0,0,0,0,45,1325,58,108751,29200,61,30,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-64834-80-6,172.16.0.1,64834,192.168.10.50,80,6,7/7/2017 4:16,1927975,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,12.44829419,2.074715699,642658.3333,1112208.533,1926926,33,1927975,642658.3333,1112208.533,1926926,33,0,0.0,0.0,0,0,0,0,0,0,80,0,2.074715699,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-57648-80-6,172.16.0.1,57648,192.168.10.50,80,6,7/7/2017 4:10,700515,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1998.0254,16597.78877,12.84769063,87564.375,246031.5616,696455,2,3419,1709.5,2414.769658,3417,2,700440,140088.0,311021.6954,696455,159,0,0,0,0,72,132,4.282563543,8.565127085,0,4380,1162.7,1791.113375,3208087.122,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.14-192.168.10.50-58099-22-6,192.168.10.14,58099,192.168.10.50,22,6,7/7/2017 4:05,152,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,78947.36842,13157.89474,152.0,0.0,152,152,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,6578.947368,6578.947368,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,256,245,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-54374-80-6,172.16.0.1,54374,192.168.10.50,80,6,7/7/2017 4:08,17265,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,673443.3826,463.3651897,2466.428571,4925.145814,13399,16,2996,1498.0,1958.685784,2883,113,17228,4307.0,6182.253527,13399,189,0,0,0,0,72,112,173.7619461,289.6032436,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-50138-80-6,192.168.10.50,80,172.16.0.1,50138,6,7/7/2017 4:06,11080470,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,3.248959656,0.541493276,2216094.0,4936990.191,11000000,4,0,0.0,0.0,0,0,11100000,2765427.75,5521477.375,11000000,4,0,0,0,0,20,100,0.090248879,0.451244397,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,32831.0,0.0,32831,32831,11000000.0,0.0,11000000,11000000,BENIGN
172.217.7.163-192.168.10.17-443-34996-6,172.217.7.163,443,192.168.10.17,34996,6,7/7/2017 4:26,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,340,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-58479-80-6,172.16.0.1,58479,192.168.10.50,80,6,7/7/2017 4:10,301156,3,4,26,11601,20,0,8.666666667,10.26320288,10135,0,2900.25,4871.82583,38607.89757,23.24376735,50192.66667,110005.9339,273670,64,27183,13591.5,19000.66632,27027,156,301092,100364.0,150694.8457,273670,194,0,0,0,0,72,92,9.961614578,13.28215277,0,10135,1453.375,3544.652026,12600000.0,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-50311-80-6,192.168.10.50,80,172.16.0.1,50311,6,7/7/2017 4:07,5018533,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,8.36897954,1.394829923,836422.1667,2038223.868,4996919,3,0,0.0,0.0,0,0,5007949,1001589.8,2233459.887,4996919,3,0,0,0,0,20,120,0.199261418,1.195568506,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-59823-80-6,192.168.10.50,80,172.16.0.1,59823,6,7/7/2017 4:02,5065722,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,8.291019523,1.381836587,844287.0,2054002.188,5036960,1,0,0.0,0.0,0,0,5041948,1008389.6,2252039.911,5036960,1,0,0,0,0,20,120,0.197405227,1.18443136,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,28762.0,0.0,28762,28762,5036960.0,0.0,5036960,5036960,BENIGN
172.16.0.1-192.168.10.50-60637-80-6,172.16.0.1,60637,192.168.10.50,80,6,7/7/2017 4:02,24035,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,484002.4964,332.8479301,3433.571429,8284.222431,22199,3,1604,802.0,560.0285707,1198,406,23978,5994.5,10827.38111,22199,3,0,0,0,0,72,112,124.8179738,208.0299563,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-55290-80-6,172.16.0.1,55290,192.168.10.50,80,6,7/7/2017 4:10,9681740,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.478893257,0.413148876,3227246.667,5588896.986,9680749,3,9681740,3227246.667,5588896.986,9680749,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.413148876,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,991.0,0.0,991,991,9680749.0,0.0,9680749,9680749,DDoS
172.16.0.1-192.168.10.50-49307-80-6,172.16.0.1,49307,192.168.10.50,80,6,7/7/2017 4:05,10270,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,1132716.65,778.9678676,1467.142857,3505.182327,9404,3,600,300.0,420.021428,597,3,10226,2556.5,4572.406988,9404,3,0,0,0,0,72,112,292.1129503,486.8549172,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-58620-80-6,172.16.0.1,58620,192.168.10.50,80,6,7/7/2017 4:00,530743,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,21907.02468,13.1890576,88457.16667,214308.4076,525898,4,4603,2301.5,3249.15566,4599,4,530585,176861.6667,302282.0811,525898,179,0,0,0,0,72,92,5.652453259,7.536604345,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.217.12.132-192.168.10.9-443-9526-6,192.168.10.9,9526,172.217.12.132,443,6,7/7/2017 4:11,600045,2,0,154,0,77,77,77.0,0.0,0,0,0.0,0.0,256.6474181,3.333083352,600045.0,0.0,600045,600045,600045,600045.0,0.0,600045,600045,0,0.0,0.0,0,0,1,0,0,0,40,0,3.333083352,0.0,77,77,77.0,0.0,0.0,0,1,0,0,1,1,0,0,0,115.5,77.0,0.0,40,0,0,0,0,0,0,2,154,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-61590-80-6,192.168.10.50,80,172.16.0.1,61590,6,7/7/2017 4:02,80360496,5,10,11607,68,7215,0,2321.4,3327.769794,20,0,6.8,5.006662228,145.2828265,0.186658878,5740035.429,19000000.0,71300000,3,80400000,20100000.0,40100000.0,80200000,159,80200000,8914410.556,23600000.0,71300000,3,0,0,0,0,112,212,0.062219626,0.124439252,0,7215,730.0625,2044.725914,4180904.062,0,0,0,0,1,1,0,0,2,778.7333333,2321.4,6.8,112,0,0,0,0,0,0,5,11607,10,68,229,256,3,20,6831.0,0.0,6831,6831,40100000.0,44100000.0,71300000,8908078,BENIGN
192.168.10.3-192.168.10.5-53-64182-17,192.168.10.5,64182,192.168.10.3,53,17,7/7/2017 4:14,233,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,824034.3348,17167.38197,77.66666667,93.83673765,183,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,40,52,8583.690987,8583.690987,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,40,0,0,0,0,0,0,2,80,2,112,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-54145-80-6,172.16.0.1,54145,192.168.10.50,80,6,7/7/2017 3:58,1251895,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,9287.520119,6.390312287,178842.1429,469411.9526,1243348,3,8014,4007.0,5662.511104,8011,3,1251799,312949.75,620277.6748,1243348,47,0,0,0,0,72,112,2.396367107,3.993945179,0,8760,1291.888889,2866.607422,8217438.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-56841-80-6,172.16.0.1,56841,192.168.10.50,80,6,7/7/2017 4:09,1172561,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,9921.019034,6.822672765,167508.7143,442894.945,1171900,4,452,226.0,291.3279938,432,20,1172501,293125.25,585849.8612,1171900,4,0,0,0,0,72,112,2.558502287,4.264170478,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
178.255.83.1-192.168.10.15-80-61356-6,192.168.10.15,61356,178.255.83.1,80,6,7/7/2017 5:00,37377,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,321.053054,53.50884234,37377.0,0.0,37377,37377,37377,37377.0,0.0,37377,37377,0,0.0,0.0,0,0,0,0,0,0,40,0,53.50884234,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-59096-80-6,172.16.0.1,59096,192.168.10.50,80,6,7/7/2017 4:01,1117746,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,10402.1844,6.26260349,186291.0,451952.8957,1108813,20,8727,4363.5,5391.689207,8176,551,1117726,372575.3333,637615.0457,1108813,153,0,0,0,0,72,92,2.683972924,3.578630565,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.1-192.168.10.3-53-60696-17,192.168.10.3,60696,192.168.10.1,53,17,7/7/2017 3:31,24067,1,1,51,147,51,51,51.0,0.0,147,147,147.0,0.0,8227.032867,83.10134209,24067.0,0.0,24067,24067,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,41.55067104,41.55067104,51,147,83.0,55.42562584,3072.0,0,0,0,0,0,0,0,0,1,124.5,51.0,147.0,20,0,0,0,0,0,0,1,51,1,147,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-31284-80-6,192.168.10.50,80,172.16.0.1,31284,6,7/7/2017 4:08,1242550,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,28.97267716,4.828779526,248510.0,541493.6561,1217001,5,0,0.0,0.0,0,0,1219009,304752.25,608166.0148,1217001,5,0,0,0,0,20,100,0.804796588,4.023982938,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.15-53-63140-17,192.168.10.15,63140,192.168.10.3,53,17,7/7/2017 4:22,225,2,2,156,412,78,78,78.0,0.0,206,206,206.0,0.0,2524444.444,17777.77778,75.0,87.93179175,173,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,8888.888889,8888.888889,78,206,129.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,161.5,78.0,206.0,40,0,0,0,0,0,0,2,156,2,412,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-63109-80-6,172.16.0.1,63109,192.168.10.50,80,6,7/7/2017 4:13,1052375,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,11054.04442,8.552084571,131546.875,371794.8038,1051692,2,571,285.5,335.8757211,523,48,1052299,210459.8,470263.1503,1051692,2,0,0,0,0,72,132,2.850694857,5.701389714,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-63964-80-6,172.16.0.1,63964,192.168.10.50,80,6,7/7/2017 4:05,4201917,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.139598426,1.189933071,1050479.25,2099617.22,4199905,3,4201917,1050479.25,2099617.22,4199905,3,0,0.0,0.0,0,0,0,0,0,0,100,0,1.189933071,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-53182-80-6,172.16.0.1,53182,192.168.10.50,80,6,7/7/2017 3:57,740174,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,15716.57475,10.80826941,105739.1429,278905.3673,738236,44,1553,776.5,1028.840367,1504,49,740130,185032.5,368802.9119,738236,155,0,0,0,0,72,112,4.053101028,6.755168379,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.3-192.168.10.15-53-64907-17,192.168.10.15,64907,192.168.10.3,53,17,7/7/2017 3:32,61891,4,2,128,128,32,32,32.0,0.0,64,64,64.0,0.0,4136.304148,96.94462846,12378.2,16945.69754,31073,3,30815,10271.66667,17785.85239,30809,3,3,3.0,0.0,3,3,0,0,0,0,80,40,64.62975231,32.31487615,32,64,41.14285714,15.61440117,243.8095238,0,0,0,0,0,0,0,0,0,48.0,32.0,64.0,80,0,0,0,0,0,0,4,128,2,128,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-56682-80-6,192.168.10.50,80,172.16.0.1,56682,6,7/7/2017 4:09,853517,5,1,11601,20,8760,0,2320.2,3803.229575,20,20,20.0,0.0,13615.42887,7.029736959,170703.4,379351.7947,849302,16,853517,213379.25,423952.4985,849302,16,0,0.0,0.0,0,0,0,0,0,0,124,20,5.858114132,1.171622826,0,8760,1660.142857,3303.602601,10900000.0,0,0,0,1,0,0,0,0,0,1936.833333,2320.2,20.0,124,0,0,0,0,0,0,5,11601,1,20,8192,256,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-16282-80-6,192.168.10.50,80,172.16.0.1,16282,6,7/7/2017 3:58,7580640,1,4,6,24,6,6,6.0,0.0,6,6,6.0,0.0,3.957449503,0.659574917,1895160.0,3781089.844,7566788,3,0,0.0,0.0,0,0,7567783,2522594.333,4368399.885,7566788,3,0,0,0,0,20,80,0.131914983,0.527659934,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,4,7.2,6.0,6.0,20,0,0,0,0,0,0,1,6,4,24,229,0,0,20,13852.0,0.0,13852,13852,7566788.0,0.0,7566788,7566788,BENIGN
172.16.0.1-192.168.10.50-58775-80-6,192.168.10.50,80,172.16.0.1,58775,6,7/7/2017 4:00,78820145,7,10,11607,68,4380,0,1658.142857,1964.053328,20,0,6.8,5.006662228,148.1220315,0.215680902,4926259.063,18800000.0,75200000,1,78800000,13100000.0,31300000.0,77000000,158,77000000,8553312.778,25000000.0,75200000,1,0,0,0,0,152,212,0.088809783,0.126871119,0,4380,648.9444444,1430.991038,2047735.35,0,0,0,0,1,1,0,0,1,687.1176471,1658.142857,6.8,152,0,0,0,0,0,0,7,11607,10,68,229,256,5,20,1740018.0,0.0,1740018,1740018,75200000.0,0.0,75200000,75200000,BENIGN
172.16.0.1-192.168.10.50-53909-80-6,172.16.0.1,53909,192.168.10.50,80,6,7/7/2017 4:07,1403026,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,8291.364522,4.989216166,233837.6667,572202.9816,1401842,9,896,448.0,398.8082246,730,166,1403017,467672.3333,809014.759,1401842,193,0,0,0,0,72,92,2.1382355,2.850980666,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-65502-80-6,172.16.0.1,65502,192.168.10.50,80,6,7/7/2017 4:05,1185174,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,9815.436383,6.750063704,169310.5714,446513.7494,1181906,4,2837,1418.5,2000.405084,2833,4,1185133,296283.25,590416.5453,1181906,160,0,0,0,0,72,112,2.531273889,4.218789815,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.9-72.30.2.182-8806-443-6,192.168.10.9,8806,72.30.2.182,443,6,7/7/2017 3:31,18982,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,632.1778527,105.3629755,18982.0,0.0,18982,18982,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,52.68148773,52.68148773,6,6,6.0,0.0,0.0,1,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,0,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-22594-80-6,192.168.10.50,80,172.16.0.1,22594,6,7/7/2017 4:02,36757,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,1142.639497,190.4399162,6126.166667,9848.949252,24852,312,0,0.0,0.0,0,0,27230,5446.0,10852.767,24852,312,0,0,0,0,20,120,27.20570232,163.2342139,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-53402-80-6,172.16.0.1,53402,192.168.10.50,80,6,7/7/2017 3:57,813497,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,14292.61571,9.834086665,116213.8571,296285.5721,787799,3,25077,12538.5,17727.87411,25074,3,813383,203345.75,389809.6429,787799,199,0,0,0,0,72,112,3.6877825,6.146304166,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-23574-80-6,172.16.0.1,23574,192.168.10.50,80,6,7/7/2017 4:02,1108760,2,5,20,11607,20,0,10.0,14.14213562,7215,0,2321.4,3327.769794,10486.48941,6.313359068,184793.3333,452102.7328,1107644,3,808,808.0,0.0,808,808,1108713,277178.25,553643.9614,1107644,3,0,0,0,0,52,112,1.803816877,4.509542191,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,2,1661.0,10.0,2321.4,52,0,0,0,0,0,0,2,20,5,11607,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-42913-80-6,172.16.0.1,42913,192.168.10.50,80,6,7/7/2017 4:16,8705770,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.445990418,0.574331736,2176442.5,4351546.359,8703762,3,8705770,2176442.5,4351546.359,8703762,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.574331736,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2008.0,0.0,2008,2008,8703762.0,0.0,8703762,8703762,DDoS
172.16.0.1-192.168.10.50-50755-80-6,172.16.0.1,50755,192.168.10.50,80,6,7/7/2017 4:15,42341,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,274603.8119,188.9421601,6048.714286,10294.14191,25870,69,27005,13502.5,17723.63147,26035,970,42176,10544.0,12923.95074,26909,189,0,0,0,0,72,112,70.85331003,118.0888501,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.17-114.80.165.63-37076-80-6,192.168.10.17,37076,114.80.165.63,80,6,7/7/2017 4:19,63127263,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110887114,10500000.0,11900000.0,32100000,999212,63100000,10500000.0,11900000.0,32100000,999212,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110887114,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7015210.0,0.0,7015210,7015210,18700000.0,12200000.0,32100000,8016013,BENIGN
172.16.0.1-192.168.10.50-53055-80-6,172.16.0.1,53055,192.168.10.50,80,6,7/7/2017 3:57,720608,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,16143.31231,11.10173631,102944.0,272012.4237,719810,2,610,305.0,425.6782823,606,4,720606,180151.5,359772.4429,719810,4,0,0,0,0,72,112,4.163151117,6.938585195,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-65106-80-6,172.16.0.1,65106,192.168.10.50,80,6,7/7/2017 4:14,7495,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,1552101.401,933.9559706,1249.166667,2230.125594,5738,37,1309,654.5,617.30422,1091,218,7458,2486.0,2857.940517,5738,374,0,0,0,0,72,92,400.2668446,533.6891261,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
